Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Total_Study_Time,Study_Efficiency,Gender_Male,School_Type_Public,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near
19,85,7,92,3.0,2,71,57.0,3.55,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
27,63,6,98,0.0,3,66,0.0,2.357142857142857,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
15,68,6,55,0.0,3,62,0.0,3.875,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True
15,74,10,71,0.0,2,61,0.0,3.8125,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True
26,63,7,79,1.0,2,67,26.0,2.4814814814814814,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True
20,68,6,96,0.0,3,66,0.0,3.142857142857143,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True
28,96,6,63,1.0,2,71,28.0,2.4482758620689653,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
16,61,8,54,0.0,3,62,0.0,3.6470588235294117,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
20,86,8,60,1.0,3,67,20.0,3.1904761904761907,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True
14,75,6,75,0.0,2,64,0.0,4.266666666666667,True,True,False,True,False,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True
20,87,5,84,2.0,3,68,40.0,3.238095238095238,True,False,False,True,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True
11,84,7,85,3.0,4,67,33.0,5.583333333333333,False,True,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False
17,69,7,54,1.0,2,63,17.0,3.5,True,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True
11,94,6,88,2.0,4,70,22.0,5.833333333333333,True,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True
24,80,9,83,1.0,1,67,24.0,2.68,True,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True
24,93,8,70,1.0,3,71,24.0,2.84,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False
10,76,7,79,3.0,4,62,30.0,5.636363636363637,False,False,False,True,True,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,False
28,99,6,88,3.0,4,75,84.0,2.586206896551724,False,True,False,True,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
35,91,10,63,1.0,5,72,35.0,2.0,True,True,True,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True
20,99,5,97,3.5,3,73,70.0,3.4761904761904763,False,True,False,True,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True
16,81,6,57,3.0,3,64,48.0,3.764705882352941,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True
36,79,6,95,1.0,1,73,36.0,1.972972972972973,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
12,90,7,87,2.0,2,66,24.0,5.076923076923077,True,True,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False
20,95,8,83,1.0,3,69,20.0,3.2857142857142856,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
21,99,5,54,1.0,4,70,21.0,3.1818181818181817,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False
28,73,6,96,1.0,0,70,28.0,2.413793103448276,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True
22,92,8,65,0.0,2,71,0.0,3.0869565217391304,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False
17,68,6,87,0.0,4,64,0.0,3.5555555555555554,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True
14,82,6,94,3.5,4,71,49.0,4.733333333333333,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
18,67,7,62,1.0,2,63,18.0,3.3157894736842106,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False
14,74,6,96,2.0,4,68,28.0,4.533333333333333,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,True
20,97,7,81,3.0,3,71,60.0,3.380952380952381,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True
17,66,8,83,3.5,5,65,59.5,3.611111111111111,True,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False
11,85,7,96,1.0,3,66,11.0,5.5,True,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True
28,84,9,76,0.0,3,72,0.0,2.4827586206896552,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
17,65,8,72,1.0,4,65,17.0,3.611111111111111,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False
12,73,7,82,1.0,3,60,12.0,4.615384615384615,True,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False
19,83,7,78,2.0,4,67,38.0,3.35,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
20,67,10,53,1.0,2,65,20.0,3.0952380952380953,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True
10,92,6,59,0.0,2,64,0.0,5.818181818181818,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False
22,99,7,51,2.0,4,72,44.0,3.130434782608696,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False
14,69,6,55,3.0,2,62,42.0,4.133333333333334,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,False,True,False,True,False
30,67,8,86,0.0,4,67,0.0,2.161290322580645,False,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False
23,78,10,50,1.0,3,67,23.0,2.7916666666666665,False,False,False,True,False,True,True,False,True,True,False,True,False,True,False,True,True,False,True,False,True
18,90,7,65,3.5,3,69,63.0,3.6315789473684212,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
16,71,7,72,1.0,4,65,16.0,3.823529411764706,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,True,False
19,61,7,97,0.0,3,62,0.0,3.1,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
24,82,5,66,0.0,3,69,0.0,2.76,True,False,False,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,True,False,True
20,98,7,89,1.0,3,72,20.0,3.4285714285714284,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False
19,76,10,70,1.0,3,63,19.0,3.15,False,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False
20,77,8,55,1.0,3,64,20.0,3.0476190476190474,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
16,99,9,55,1.0,3,67,16.0,3.9411764705882355,False,True,True,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False
18,88,9,72,2.0,4,70,36.0,3.6842105263157894,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
7,89,6,53,3.0,2,64,21.0,8.0,True,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False
26,83,10,79,1.0,2,69,26.0,2.5555555555555554,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False
22,99,4,75,2.0,4,72,44.0,3.130434782608696,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
15,88,7,85,3.5,2,69,52.5,4.3125,False,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True
31,96,4,59,3.0,5,75,93.0,2.34375,False,False,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True
21,88,4,80,1.0,2,67,21.0,3.0454545454545454,True,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True
14,89,8,59,1.0,3,67,14.0,4.466666666666667,True,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True
25,72,6,86,0.0,2,66,0.0,2.5384615384615383,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False
22,72,9,65,0.0,3,64,0.0,2.782608695652174,True,True,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False
22,91,4,81,2.0,3,68,44.0,2.9565217391304346,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True
17,72,7,94,1.0,5,66,17.0,3.6666666666666665,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False
23,83,5,74,3.0,2,69,69.0,2.875,True,True,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True
18,70,7,60,1.0,3,65,18.0,3.4210526315789473,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True
23,93,9,94,2.0,3,70,46.0,2.9166666666666665,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False
9,64,10,68,0.0,3,59,0.0,5.9,True,False,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True
17,93,8,87,2.0,3,69,34.0,3.8333333333333335,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
30,84,5,66,0.0,2,70,0.0,2.2580645161290325,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,False,True
15,67,5,65,3.5,2,63,52.5,3.9375,True,False,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True
16,82,7,82,1.0,3,66,16.0,3.8823529411764706,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,False,False,False,True,True,False
17,71,6,58,3.0,3,64,51.0,3.5555555555555554,True,False,False,True,False,True,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True
13,73,8,93,0.0,3,65,0.0,4.642857142857143,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
7,74,10,69,1.0,4,64,7.0,8.0,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
19,63,6,51,2.0,4,62,38.0,3.1,True,True,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True
21,99,6,65,1.0,2,71,21.0,3.227272727272727,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False
20,61,5,89,1.0,2,64,20.0,3.0476190476190474,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,False,True,False,False
19,86,7,93,1.0,2,72,19.0,3.6,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True
20,75,7,78,0.0,2,64,0.0,3.0476190476190474,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True
26,86,7,65,2.0,4,71,52.0,2.6296296296296298,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False
19,74,8,76,3.5,4,68,66.5,3.4,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True
17,87,8,92,3.0,2,68,51.0,3.7777777777777777,True,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
18,89,7,66,2.0,3,68,36.0,3.5789473684210527,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False
23,88,7,69,3.0,3,69,69.0,2.875,True,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True
28,65,7,77,1.0,3,67,28.0,2.310344827586207,True,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True
16,86,7,94,0.0,4,66,0.0,3.8823529411764706,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True
21,71,6,79,1.0,4,65,21.0,2.9545454545454546,True,False,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False
22,61,5,60,0.0,2,63,0.0,2.739130434782609,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
14,77,7,54,1.0,2,62,14.0,4.133333333333334,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False
20,77,6,55,1.0,1,67,20.0,3.1904761904761907,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True
11,79,8,98,2.0,4,65,22.0,5.416666666666667,False,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True
9,88,7,91,1.0,3,66,9.0,6.6,False,True,False,True,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True
22,72,7,88,2.0,4,66,44.0,2.869565217391304,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True
18,73,8,75,0.0,1,64,0.0,3.3684210526315788,False,True,False,True,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True
21,62,5,84,3.5,4,67,73.5,3.0454545454545454,False,True,False,False,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
20,87,10,56,2.0,2,67,40.0,3.1904761904761907,False,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False
14,83,4,81,1.0,4,61,14.0,4.066666666666666,True,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False
20,74,9,91,1.0,5,66,20.0,3.142857142857143,True,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True
13,88,7,53,2.0,4,66,26.0,4.714285714285714,True,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,True,False
28,81,6,65,1.0,2,67,28.0,2.310344827586207,True,True,False,True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,False,True,False
12,79,5,56,1.0,5,64,12.0,4.923076923076923,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True
19,80,6,63,1.0,3,64,19.0,3.2,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True
14,85,7,89,2.0,2,67,28.0,4.466666666666667,True,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False
23,86,7,67,2.0,3,68,46.0,2.8333333333333335,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
18,72,9,84,2.0,4,64,36.0,3.3684210526315788,True,True,False,True,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True
17,66,7,89,0.0,3,63,0.0,3.5,True,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True
25,66,7,91,2.0,3,68,50.0,2.6153846153846154,True,True,False,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True
20,86,8,94,2.0,2,64,40.0,3.0476190476190474,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False
23,95,7,80,2.0,4,70,46.0,2.9166666666666665,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False
14,76,7,64,3.0,3,64,42.0,4.266666666666667,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True
12,67,7,58,0.0,2,59,0.0,4.538461538461538,True,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,True,False,False,False
21,90,8,75,3.5,2,71,73.5,3.227272727272727,True,True,False,False,False,True,True,False,True,True,True,False,False,False,True,False,False,True,False,True,False
18,93,6,55,3.0,5,67,54.0,3.526315789473684,True,True,True,False,False,True,True,False,True,True,True,False,False,True,False,False,False,True,False,True,False
24,95,6,96,3.0,3,73,72.0,2.92,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True
20,84,8,72,3.0,3,66,60.0,3.142857142857143,True,True,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True
21,94,5,94,2.0,2,73,42.0,3.3181818181818183,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True
10,61,7,85,1.0,4,62,10.0,5.636363636363637,False,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True
31,64,6,93,1.0,3,69,31.0,2.15625,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True
19,64,8,94,3.0,3,66,57.0,3.3,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True
24,89,9,53,1.0,3,68,24.0,2.72,True,False,False,True,True,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True
15,63,6,86,3.5,5,65,52.5,4.0625,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True
22,80,8,61,1.0,2,67,22.0,2.9130434782608696,True,True,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
12,79,7,99,2.0,2,64,24.0,4.923076923076923,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True
23,72,6,89,0.0,3,67,0.0,2.7916666666666665,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
18,95,7,50,3.0,3,66,54.0,3.473684210526316,False,False,True,False,True,False,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False
20,67,9,96,1.0,3,68,20.0,3.238095238095238,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
24,74,7,65,3.0,2,68,72.0,2.72,True,True,False,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True
13,91,9,71,1.0,2,64,13.0,4.571428571428571,True,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False
16,61,7,81,2.0,1,63,32.0,3.7058823529411766,False,True,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True
23,87,5,96,2.0,3,72,46.0,3.0,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False
33,93,7,96,1.0,1,75,33.0,2.2058823529411766,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False
19,97,5,78,2.0,3,71,38.0,3.55,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True
24,95,7,66,2.0,3,71,48.0,2.84,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
19,73,6,64,3.5,5,66,66.5,3.3,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True
32,83,10,68,3.0,4,71,96.0,2.1515151515151514,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False
10,63,9,59,0.0,5,61,0.0,5.545454545454546,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False
21,70,7,83,1.0,3,65,21.0,2.9545454545454546,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,False,False,True,False,False,False
10,64,9,76,1.0,1,59,10.0,5.363636363636363,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True
5,73,6,89,1.0,2,62,5.0,10.333333333333334,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True
22,95,5,55,2.0,0,69,44.0,3.0,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
21,74,8,70,1.0,3,65,21.0,2.9545454545454546,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,False
18,82,8,62,3.0,4,69,54.0,3.6315789473684212,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True
19,77,6,77,1.0,3,68,19.0,3.4,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True
36,78,6,73,0.0,2,70,0.0,1.8918918918918919,True,True,False,True,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False
18,99,8,72,3.5,4,72,63.0,3.789473684210526,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True
23,72,4,66,3.0,4,66,69.0,2.75,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True
16,85,8,86,2.0,4,68,32.0,4.0,False,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True
22,77,7,74,2.0,4,67,44.0,2.9130434782608696,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True
19,62,8,60,1.0,2,61,19.0,3.05,False,True,False,False,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False
18,80,8,77,1.0,2,64,18.0,3.3684210526315788,False,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True
31,93,6,80,3.0,2,74,93.0,2.3125,True,True,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True
27,64,5,51,1.0,3,64,27.0,2.2857142857142856,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
21,63,9,60,2.0,2,64,42.0,2.909090909090909,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True
6,66,7,62,2.0,4,61,12.0,8.714285714285714,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True
18,91,7,62,3.0,3,71,54.0,3.736842105263158,True,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
36,89,8,62,2.0,3,72,72.0,1.945945945945946,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False
19,83,6,64,0.0,5,68,0.0,3.4,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True
27,79,8,63,2.0,5,69,54.0,2.4642857142857144,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
29,96,8,94,2.0,4,74,58.0,2.466666666666667,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
21,91,9,66,3.0,4,70,63.0,3.1818181818181817,False,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False
15,92,9,67,1.0,2,69,15.0,4.3125,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True
5,93,7,63,2.0,3,64,10.0,10.666666666666666,True,True,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True
24,86,8,98,2.0,5,71,48.0,2.84,True,True,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False
15,78,7,77,0.0,3,65,0.0,4.0625,True,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True
21,95,7,81,0.0,3,71,0.0,3.227272727272727,True,True,False,False,False,True,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True
13,97,5,87,1.0,2,71,13.0,5.071428571428571,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True
18,61,7,67,3.5,2,66,63.0,3.473684210526316,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True
20,62,4,98,1.0,4,64,20.0,3.0476190476190474,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
22,98,7,58,0.0,3,70,0.0,3.0434782608695654,True,False,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True
13,71,9,73,1.0,3,61,13.0,4.357142857142857,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
27,95,8,57,1.0,3,71,27.0,2.5357142857142856,False,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False
16,76,7,90,0.0,3,65,0.0,3.823529411764706,True,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True,True,False
10,65,7,55,0.0,3,59,0.0,5.363636363636363,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True
19,63,6,78,3.0,2,63,57.0,3.15,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True
20,66,6,55,1.0,3,64,20.0,3.0476190476190474,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False
21,70,8,73,0.0,4,63,0.0,2.8636363636363638,True,True,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True
28,80,5,64,1.0,2,70,28.0,2.413793103448276,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True,True,False
19,88,5,95,1.0,3,70,19.0,3.5,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True
19,99,8,53,1.0,4,72,19.0,3.6,True,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True
13,78,7,82,0.0,2,65,0.0,4.642857142857143,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
25,81,7,85,3.0,1,71,75.0,2.730769230769231,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False
21,81,7,94,3.0,1,70,63.0,3.1818181818181817,True,True,False,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,True,True,False
17,82,10,94,1.0,3,66,17.0,3.6666666666666665,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False
9,81,7,99,2.0,3,64,18.0,6.4,False,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False
29,60,7,63,0.0,4,64,0.0,2.1333333333333333,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True
13,60,10,64,1.0,4,59,13.0,4.214285714285714,True,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False
16,64,7,70,3.5,4,65,56.0,3.823529411764706,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,True,False,True,False
22,64,10,77,1.0,3,66,22.0,2.869565217391304,True,True,False,False,False,True,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False
13,88,4,68,1.0,2,67,13.0,4.785714285714286,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
11,68,5,87,1.0,4,62,11.0,5.166666666666667,True,True,False,False,False,True,True,False,True,True,True,False,False,True,False,True,True,True,False,False,False
7,96,6,50,1.0,3,65,7.0,8.125,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
24,97,8,51,3.0,2,73,72.0,2.92,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True
17,99,10,86,1.0,2,70,17.0,3.888888888888889,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
36,98,6,94,2.0,4,75,72.0,2.027027027027027,False,True,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True
14,71,8,89,0.0,3,66,0.0,4.4,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,True
14,80,10,56,1.0,3,65,14.0,4.333333333333333,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False
